,Log,CleanLog,Cluster,Template,Variables,EventId
21105,"cdn.innity.net:80 close, 775 bytes sent, 4638 bytes (4.52 KB) received, lifetime 05:16",cdn innity net close bytes sent bytes KB received lifetime,-1,"cdn.innity.net:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '775', '4638', '4', '52', '05', '16']",E8
21106,"avd.innity.net:80 close, 675 bytes sent, 4186 bytes (4.08 KB) received, lifetime 05:14",avd innity net close bytes sent bytes KB received lifetime,625,"avd.innity.net:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '675', '4186', '4', '08', '05', '14']",E8
21107,"trc.taboola.com:80 close, 2680 bytes (2.61 KB) sent, 1550 bytes (1.51 KB) received, lifetime 05:16",trc taboola com close bytes KB sent bytes KB received lifetime,-1,"trc.taboola.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '2680', '2', '61', '1550', '1', '51', '05', '16']",E6
21108,"media.innity.net:80 close, 10642 bytes (10.3 KB) sent, 81085 bytes (79.1 KB) received, lifetime 05:15",media innity net close bytes KB sent bytes KB received lifetime,655,"media.innity.net:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '10642', '10', '3', '81085', '79', '1', '05', '15']",E6
21109,"sync.outbrain.com:80 close, 1896 bytes (1.85 KB) sent, 1064 bytes (1.03 KB) received, lifetime 05:17",sync outbrain com close bytes KB sent bytes KB received lifetime,667,"sync.outbrain.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '1896', '1', '85', '1064', '1', '03', '05', '17']",E6
21110,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21111,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '668', '254', '1']",E9
21112,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21113,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '668', '254', '1']",E9
21114,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,d dropbox com open through proxy proxy cse cuhk edu hk HTTPS,146,d.dropbox.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21115,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21116,"hm2.cnzz.com:80 close, 667 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '667', '254', '1']",E9
21117,"avd.innity.net:80 close, 1550 bytes (1.51 KB) sent, 55710 bytes (54.4 KB) received, lifetime 05:48",avd innity net close bytes KB sent bytes KB received lifetime,625,"avd.innity.net:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['80', '1550', '1', '51', '55710', '54', '4', '05', '48']",E6
21118,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21119,"avd.innity.net:443 close, 748 bytes sent, 8545 bytes (8.34 KB) received, lifetime 05:49",avd innity net close bytes sent bytes KB received lifetime,625,"avd.innity.net:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '748', '8545', '8', '34', '05', '49']",E8
21120,"static-tagr.gd1.mookie1.com:443 close, 927 bytes sent, 5483 bytes (5.35 KB) received, lifetime 05:52",static tagr com close bytes sent bytes KB received lifetime,640,"static-tagr.<*>.<*>.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['gd1', 'mookie1', '443', '927', '5483', '5', '35', '05', '52']",E8
21121,"static-tagr.gd1.mookie1.com:443 close, 900 bytes sent, 4761 bytes (4.64 KB) received, lifetime 05:52",static tagr com close bytes sent bytes KB received lifetime,640,"static-tagr.<*>.<*>.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['gd1', 'mookie1', '443', '900', '4761', '4', '64', '05', '52']",E8
21122,"sync.outbrain.com:443 close, 2293 bytes (2.23 KB) sent, 8180 bytes (7.98 KB) received, lifetime 05:51",sync outbrain com close bytes KB sent bytes KB received lifetime,667,"sync.outbrain.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '2293', '2', '23', '8180', '7', '98', '05', '51']",E6
21123,"hm2.cnzz.com:80 close, 666 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '666', '254', '1']",E9
21124,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,bs serving sys com open through proxy proxy cse cuhk edu hk HTTPS,130,bs.serving-sys.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21125,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,bs serving sys com open through proxy proxy cse cuhk edu hk HTTPS,130,bs.serving-sys.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21126,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,bs serving sys com open through proxy proxy cse cuhk edu hk HTTPS,130,bs.serving-sys.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21127,ursdoccdn.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ursdoccdn nosdn net open through proxy proxy cse cuhk edu hk HTTPS,661,ursdoccdn.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21128,easyread.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,easyread nosdn net open through proxy proxy cse cuhk edu hk HTTPS,660,easyread.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21129,easyread.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,easyread nosdn net open through proxy proxy cse cuhk edu hk HTTPS,660,easyread.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21130,easyread.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,easyread nosdn net open through proxy proxy cse cuhk edu hk HTTPS,660,easyread.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21131,easyread.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,easyread nosdn net open through proxy proxy cse cuhk edu hk HTTPS,660,easyread.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21132,ursdoccdn.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ursdoccdn nosdn net open through proxy proxy cse cuhk edu hk HTTPS,661,ursdoccdn.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21133,ursdoccdn.nosdn.127.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,ursdoccdn nosdn net open through proxy proxy cse cuhk edu hk HTTPS,661,ursdoccdn.nosdn.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['127', '443', '5070']",E11
21134,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21135,nos.netease.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,nos netease com open through proxy proxy cse cuhk edu hk HTTPS,659,nos.netease.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21136,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21137,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '80', '5070']",E11
21138,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21139,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '80', '5070']",E11
21140,nos.netease.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,nos netease com open through proxy proxy cse cuhk edu hk HTTPS,659,nos.netease.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21141,nos.netease.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,nos netease com open through proxy proxy cse cuhk edu hk HTTPS,659,nos.netease.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21142,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21143,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '80', '5070']",E11
21144,nos.netease.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,nos netease com open through proxy proxy cse cuhk edu hk HTTPS,659,nos.netease.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['443', '5070']",E11
21145,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21146,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '80', '5070']",E11
21147,c.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,c cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['c', '80', '5070']",E11
21148,c.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,c cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['c', '80', '5070']",E11
21149,c.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,c cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['c', '80', '5070']",E11
21150,c.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,c cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['c', '80', '5070']",E11
21151,q11.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['q11', '80', '5070']",E11
21152,q1.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['q1', '80', '5070']",E11
21153,q11.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['q11', '80', '5070']",E11
21154,q11.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['q11', '80', '5070']",E11
21155,"q1.cnzz.com:80 close, 879 bytes sent, 248 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['q1', '80', '879', '248', '1']",E9
21156,"q11.cnzz.com:80 close, 880 bytes sent, 248 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['q11', '80', '880', '248', '1']",E9
21157,"q11.cnzz.com:80 close, 879 bytes sent, 248 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['q11', '80', '879', '248', '1']",E9
21158,q11.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['q11', '80', '5070']",E11
21159,cnzz.mmstat.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz mmstat com open through proxy proxy cse cuhk edu hk HTTPS,195,cnzz.mmstat.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['80', '5070']",E11
21160,"cnzz.mmstat.com:80 close, 656 bytes sent, 579 bytes received, lifetime <1 sec",cnzz mmstat com close bytes sent bytes received lifetime sec,196,"cnzz.mmstat.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['80', '656', '579', '1']",E9
21161,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,manhua com open through proxy proxy cse cuhk edu hk HTTPS,656,manhua.<*>.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['163', '443', '5070']",E11
21162,"easyread.nosdn.127.net:443 close, 1028 bytes (1.00 KB) sent, 123577 bytes (120 KB) received, lifetime 00:01",easyread nosdn net close bytes KB sent bytes KB received lifetime,663,"easyread.nosdn.<*>.net:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*> KB) received, lifetime <*>:<*>","['127', '443', '1028', '1', '00', '123577', '120', '00', '01']",E6
21163,"manhua.163.com:443 close, 3570 bytes (3.48 KB) sent, 35847 bytes (35.0 KB) received, lifetime <1 sec",manhua com close bytes KB sent bytes KB received lifetime sec,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['163', '443', '3570', '3', '48', '35847', '35', '0', '1']",E6
21164,"manhua.163.com:443 close, 3486 bytes (3.40 KB) sent, 13412 bytes (13.0 KB) received, lifetime <1 sec",manhua com close bytes KB sent bytes KB received lifetime sec,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['163', '443', '3486', '3', '40', '13412', '13', '0', '1']",E6
21165,"manhua.163.com:443 close, 2082 bytes (2.03 KB) sent, 3083 bytes (3.01 KB) received, lifetime <1 sec",manhua com close bytes KB sent bytes KB received lifetime sec,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <<*> sec","['163', '443', '2082', '2', '03', '3083', '3', '01', '1']",E6
21166,cnzz.mmstat.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz mmstat com open through proxy proxy cse cuhk edu hk HTTPS,195,cnzz.mmstat.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['80', '5070']",E11
21167,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21168,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21169,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21170,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21171,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21172,yuedust.yuedu.126.net:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,yuedust yuedu net open through proxy proxy cse cuhk edu hk HTTPS,658,yuedust.yuedu.<*>.net:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['126', '443', '5070']",E11
21173,pcookie.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,pcookie cnzz com open through proxy proxy cse cuhk edu hk HTTPS,197,pcookie.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['80', '5070']",E11
21174,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21175,"hm2.cnzz.com:80 close, 672 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '672', '254', '1']",E9
21176,"bs.serving-sys.com:443 close, 2457 bytes (2.39 KB) sent, 3222 bytes (3.14 KB) received, lifetime 00:03",bs serving sys com close bytes KB sent bytes KB received lifetime,130,"bs.serving-sys.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '2457', '2', '39', '3222', '3', '14', '00', '03']",E6
21177,"bs.serving-sys.com:443 close, 2457 bytes (2.39 KB) sent, 3222 bytes (3.14 KB) received, lifetime 00:05",bs serving sys com close bytes KB sent bytes KB received lifetime,130,"bs.serving-sys.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '2457', '2', '39', '3222', '3', '14', '00', '05']",E6
21178,"manhua.163.com:80 close, 1459 bytes (1.42 KB) sent, 415 bytes received, lifetime 00:05",manhua com close bytes KB sent bytes received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['163', '80', '1459', '1', '42', '415', '00', '05']",E7
21179,"manhua.163.com:80 close, 1459 bytes (1.42 KB) sent, 415 bytes received, lifetime 00:05",manhua com close bytes KB sent bytes received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['163', '80', '1459', '1', '42', '415', '00', '05']",E7
21180,"manhua.163.com:80 close, 1459 bytes (1.42 KB) sent, 415 bytes received, lifetime 00:05",manhua com close bytes KB sent bytes received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes received, lifetime <*>:<*>","['163', '80', '1459', '1', '42', '415', '00', '05']",E7
21181,"manhua.163.com:443 close, 2135 bytes (2.08 KB) sent, 13278 bytes (12.9 KB) received, lifetime 00:05",manhua com close bytes KB sent bytes KB received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['163', '443', '2135', '2', '08', '13278', '12', '9', '00', '05']",E6
21182,"manhua.163.com:443 close, 2135 bytes (2.08 KB) sent, 13928 bytes (13.6 KB) received, lifetime 00:05",manhua com close bytes KB sent bytes KB received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['163', '443', '2135', '2', '08', '13928', '13', '6', '00', '05']",E6
21183,"q11.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",cnzz com close bytes sent bytes received lifetime,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['q11', '80', '0', '0', '00', '10']",E9
21184,"q11.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",cnzz com close bytes sent bytes received lifetime,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['q11', '80', '0', '0', '00', '10']",E9
21185,"nos.netease.com:443 close, 1013 bytes sent, 14247 bytes (13.9 KB) received, lifetime 00:10",nos netease com close bytes sent bytes KB received lifetime,662,"nos.netease.com:<*> close, <*> bytes sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>","['443', '1013', '14247', '13', '9', '00', '10']",E8
21186,"c.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",c cnzz com close bytes sent bytes received lifetime,183,"c.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '0', '0', '00', '10']",E9
21187,"cnzz.mmstat.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",cnzz mmstat com close bytes sent bytes received lifetime,196,"cnzz.mmstat.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '0', '0', '00', '10']",E9
21188,"bs.serving-sys.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:11",bs serving sys com close bytes sent bytes received lifetime,130,"bs.serving-sys.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['443', '0', '0', '00', '11']",E9
21189,"nos.netease.com:443 close, 0 bytes sent, 0 bytes received, lifetime 00:10",nos netease com close bytes sent bytes received lifetime,662,"nos.netease.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['443', '0', '0', '00', '10']",E9
21190,"c.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",c cnzz com close bytes sent bytes received lifetime,183,"c.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '0', '0', '00', '10']",E9
21191,"manhua.163.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",manhua com close bytes sent bytes received lifetime,657,"manhua.<*>.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['163', '80', '0', '0', '00', '10']",E9
21192,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21193,"pcookie.cnzz.com:80 close, 0 bytes sent, 0 bytes received, lifetime 00:10",pcookie cnzz com close bytes sent bytes received lifetime,198,"pcookie.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <*>:<*>","['80', '0', '0', '00', '10']",E9
21194,"hm2.cnzz.com:80 close, 672 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '672', '254', '1']",E9
21195,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,cnzz com open through proxy proxy cse cuhk edu hk HTTPS,178,<*>.cnzz.com:<*> open through proxy proxy.cse.cuhk.edu.hk:<*> HTTPS,"['hm2', '80', '5070']",E11
21196,"hm2.cnzz.com:80 close, 672 bytes sent, 254 bytes received, lifetime <1 sec",cnzz com close bytes sent bytes received lifetime sec,183,"<*>.cnzz.com:<*> close, <*> bytes sent, <*> bytes received, lifetime <<*> sec","['hm2', '80', '672', '254', '1']",E9
21197,"16.client-channel.google.com:443 close, 15392 bytes (15.0 KB) sent, 79569 bytes (77.7 KB) received, lifetime 01:07:34",client channel google com close bytes KB sent bytes KB received lifetime,213,"<*>.client-channel.google.com:<*> close, <*> bytes (<*>.<*> KB) sent, <*> bytes (<*>.<*> KB) received, lifetime <*>:<*>:<*>","['16', '443', '15392', '15', '0', '79569', '77', '7', '01', '07', '34']",E6
